Código,Instituição executora,Estado,Estratégia do trecho,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
130904,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-2.249.943,-4.192.078,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Morto,Rio das Ostras
130902,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-21.494.634,-410.674.858,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130901,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-215.651.523,-410.584.354,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130900,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-215.597.645,-410.603.789,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130899,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-215.552.275,-410.624.037,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130898,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-215.391.902,-410.684.515,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,São Francisco de Itabapoana
130897,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-213.148.317,-409.595.577,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130896,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-213.661.497,-409.656.849,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130895,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-214.357.194,-410.183.255,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130894,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-214.531.431,-410.309.639,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130893,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-214.699.369,-410.489.558,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130892,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-2.295.619,-4.206.976,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Arraial do Cabo
130891,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-2.293.296,-4.228.269,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Vivo,Araruama
130890,Ambipar Response,Rio de Janeiro,Diário,2020-07-15,-2.293.687,-4.231.357,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Araruama
130889,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.295.009,-4.211.766,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130888,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.295.835,-4.205.787,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130887,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.293.515,-4.237.854,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Saquarema
130886,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.293.338,-4.246.538,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Saquarema
130885,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.293.158,-4.249.246,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Saquarema
130884,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.294.601,-4.216.332,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130883,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.294.911,-4.212.904,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130881,Ambipar Response,Espírito Santo,Diário,2020-07-19,-202.203,-402.015,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
130878,Ambipar Response,Espírito Santo,Diário,2020-07-21,-1.970.504,-3.993.958,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Aracruz
130877,Ambipar Response,Espírito Santo,Diário,2020-07-20,-19.687.035,-39.911.747,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Vivo,Linhares
130876,Ambipar Response,Espírito Santo,Diário,2020-07-20,-1.965.217,-39.816,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Linhares
130875,Ambipar Response,Espírito Santo,Diário,2020-07-20,-1.969.897,-3.993.043,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Aracruz
130874,Ambipar Response,Espírito Santo,Diário,2020-07-20,-1.965.402,-3.982.295,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Linhares
130873,Ambipar Response,Espírito Santo,Diário,2020-07-20,-2.006.236,-4.018.423,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
130872,Ambipar Response,Espírito Santo,Diário,2020-07-19,-202.203,-402.015,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
130871,Ambipar Response,Espírito Santo,Acionamento,2020-07-21,-203.029,-402.859,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Vitória
130865,Ambipar Response,Espírito Santo,Diário,2020-07-20,-206.242.137,-404.511.138,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Guarapari
130864,Ambipar Response,Rio de Janeiro,Diário,2020-07-21,-2.286.128,-4.198.616,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Cabo Frio
130846,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.293.107,-4.203.777,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Cabo Frio
130845,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.276.957,-4.191.222,Reptilia,Testudines,Lepidochelys olivacea,Não,Arenoso,Vivo,Armação dos Búzios
130840,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.287.969,-4.239.325,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Araruama
130833,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.297.359,-4.203.128,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130832,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.224.813,-415.771,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Carapebus
130831,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.226.823,-416.253,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Carapebus
130828,Ambipar Response,Rio de Janeiro,Diário,2020-07-14,-2.292.098,-4.249.923,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Araruama
130827,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.227.596,-416.437,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Carapebus
130822,Ambipar Response,Rio de Janeiro,Diário,2020-07-13,-2.295.018,-4.211.522,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130820,Ambipar Response,Rio de Janeiro,Diário,2020-07-18,-2.220.978,-4.147.743,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Quissamã
130819,Ambipar Response,Espírito Santo,Diário,2020-07-21,-187.590.353,-397.476.109,Aves,Procellariiformes,Procellaria aequinoctialis,Não,Arenoso,Morto,São Mateus
130817,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-22.586,-4.198.898,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Vivo,Casimiro de Abreu
130815,Ambipar Response,Rio de Janeiro,Diário,2020-07-13,-2.295.019,-4.211.508,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130814,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.296.639,-4.203.411,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130813,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.294.561,-421.642,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130812,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.287.642,-4.201.938,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Cabo Frio
130811,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.296.903,-4.201.848,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Arraial do Cabo
130803,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-19,-220.836.074,-411.223.793,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Campos dos Goytacazes
130801,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-19,-2.197.958,-4.097.788,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130800,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-19,-2.197.958,-4.097.788,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130798,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-19,-2.197.959,-4.097.788,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130797,Ambipar Response,Espírito Santo,Acionamento,2020-07-17,-206.353,-404.266,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guarapari
130796,Ambipar Response,Espírito Santo,Diário,2020-07-19,-204.528,-403.333,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Vila Velha
130795,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-19,-2.181.539,-4.100.499,Aves,Procellariiformes,Procellaria aequinoctialis,Não,Arenoso,Morto,São João da Barra
130794,Ambipar Response,Espírito Santo,Diário,2020-07-20,-2.100.123,-4.080.727,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
130793,Ambipar Response,Espírito Santo,Diário,2020-07-20,-2.105.465,-4.083.185,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Marataízes
130785,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.249.953,-4.192.072,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Vivo,Rio das Ostras
130784,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.249.941,-4.192.081,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Rio das Ostras
130783,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.249.943,-419.208,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Rio das Ostras
130779,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.654.801,-41.041.646,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,São Francisco de Itabapoana
130778,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.659.149,-410.412.203,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,São Francisco de Itabapoana
130777,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.648.245,-410.413.216,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130776,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.647.973,-410.413.016,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,São Francisco de Itabapoana
130775,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.512.066,-410.287.101,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130774,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-213.678.082,-409.663.819,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130773,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-213.974.168,-409.958.776,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130772,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-21.402.917,-409.995.806,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130771,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.066.426,-410.021.196,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130770,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.230.202,-410.089.217,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130769,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.265.044,-410.114.605,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130768,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.525.413,-410.299.028,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130767,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-214.531.799,-410.303.503,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130766,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-215.716.539,-410.560.074,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,São Francisco de Itabapoana
130765,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.239.091,-4.177.465,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Macaé
130759,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.286.415,-4.198.489,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto,Cabo Frio
130758,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.286.254,-4.198.544,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130757,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.282.225,-4.196.976,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130756,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.282.932,-4.197.587,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130755,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.296.093,-4.202.262,Aves,Charadriiformes,Larus dominicanus,Não,Arenoso,Morto,Arraial do Cabo
130754,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.295.697,-4.202.667,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130753,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-229.616,-4.202.114,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130752,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.297.644,-4.202.081,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Arraial do Cabo
130751,Ambipar Response,Espírito Santo,Diário,2020-07-14,-206.287,-404.464,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Guarapari
130750,Ambipar Response,Rio de Janeiro,Diário,2020-07-17,-2.249.939,-419.208,Aves,Charadriiformes,Haematopus palliatus,Não,Outros,Vivo,Rio das Ostras
130748,Ambipar Response,Rio de Janeiro,Diário,2020-07-17,-2.249.945,-419.208,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Vivo,Rio das Ostras
130742,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.296.893,-4.201.855,Reptilia,Testudines,Caretta caretta,Não,Outros,Vivo,Arraial do Cabo
130741,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.291.668,-4.203.649,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Cabo Frio
130739,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.292.374,-4.203.771,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo,Cabo Frio
130738,Ambipar Response,Rio de Janeiro,Diário,2020-07-17,-2.249.664,-4.191.139,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Outros,Vivo,Rio das Ostras
130737,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.297.201,-4.201.347,Mammalia,Cetacea,Megaptera novaeangliae,Não,Água,Morto,Arraial do Cabo
130717,Ambipar Response,Rio de Janeiro,Diário,2020-07-13,-229.293,-4.203.759,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Cabo Frio
130715,Ambipar Response,Rio de Janeiro,Diário,2020-07-13,-2.295.898,-4.202.522,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130713,Ambipar Response,Rio de Janeiro,Diário,2020-07-20,-2.294.691,-4.203.222,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Arraial do Cabo
130702,Ambipar Response,Espírito Santo,Diário,2020-07-16,-1.967.596,-3.988.854,Mammalia,Cetacea,Sotalia guianensis,Não,Arenoso,Morto,Linhares
130694,Ambipar Response,Espírito Santo,Diário,2020-07-19,-202.203,-402.015,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
130693,Ambipar Response,Espírito Santo,Diário,2020-07-19,-202.203,-402.015,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Serra
130692,Ambipar Response,Espírito Santo,Diário,2020-07-19,-203.113,-402.797,Aves,Charadriiformes,Haematopus palliatus,Não,Arenoso,Vivo,Vitória
130674,Ambipar Response,Espírito Santo,Diário,2020-07-19,-2.008.105,-4.017.392,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Serra
130673,Ambipar Response,Espírito Santo,Diário,2020-07-19,-200.373.297,-401.767.953,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Fundão
130672,Ambipar Response,Espírito Santo,Diário,2020-07-18,-200.383.109,-401.800.098,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Fundão
130671,Ambipar Response,Rio de Janeiro,Diário,2020-07-18,-2.147.479,-4.105.335,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130669,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.203.267,-4.102.682,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130667,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.202.242,-4.100.619,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130664,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.202.245,-4.100.624,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130663,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.202.243,-4.100.623,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130661,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.202.244,-4.100.624,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130660,Ambipar Response,Espírito Santo,Diário,2020-07-19,-211.349,-408.697,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Marataízes
130659,Ambipar Response,Espírito Santo,Diário,2020-07-19,-2.113.245,-4.086.348,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Marataízes
130658,Ambipar Response,Espírito Santo,Diário,2020-07-19,-2.098.573,-4.081.108,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Itapemirim
130657,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.201.915,-410.011,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Campos dos Goytacazes
130656,Ambipar Response,Rio de Janeiro,Acionamento,2020-07-17,-2.185.005,-4.099.373,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,São João da Barra
130654,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.901.895,-410.649.398,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130653,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-213.174.013,-409.596.555,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130652,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-21.334.634,-40.964.202,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130651,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-21.366.888,-409.657.991,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130650,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.071.547,-410.023.643,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130649,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.221.476,-410.081.954,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130648,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.514.499,-410.288.175,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130647,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.619.745,-410.377.955,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130646,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.751.756,-410.536.047,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130645,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-214.790.154,-410.574.686,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,São Francisco de Itabapoana
130644,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-228.399,-4.198.177,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130643,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.284.969,-4.198.561,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130642,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.285.773,-4.198.666,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130641,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.295.756,-4.202.641,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Arraial do Cabo
130622,Ambipar Response,Espírito Santo,Diário,2020-07-19,-191.642.567,-39.711.745,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Linhares
130619,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.292.333,-4.203.742,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
130618,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.290.346,-4.203.151,Reptilia,Testudines,Caretta caretta,Não,Arenoso,Morto,Cabo Frio
130617,Ambipar Response,Rio de Janeiro,Diário,2020-07-19,-2.290.292,-4.203.133,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto,Cabo Frio
