Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
192545,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-06-29,-492.314,-369.556,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
192508,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-29,-463.727,-3.751.428,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
192507,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-06-29,-472.897,-3.729.646,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191643,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-23,-466.369,-3.743.248,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191630,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-09,-500.821,-3.682.927,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
191627,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-31,-479.432,-372.685,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191626,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-31,-490.251,-3.720.304,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
191619,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-20,-466.207,-3.743.915,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191614,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-20,-471.309,-3.731.268,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191610,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-12,-476.229,-3.727.773,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191608,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-12,-480.495,-3.726.427,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191607,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2021-11-05,-494.106,-3.693.177,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
191606,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2022-05-12,-480.701,-3.726.361,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191605,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2022-05-12,-4.81,-3.726.255,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191601,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-05,-491.589,-3.718.342,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
191597,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-06-18,-508.803,-3.653.104,Aves,Charadriiformes,Tringa semipalmata,Não,Água,Vivo,Macau
191577,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-03,-46.269,-3.749.812,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191576,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-03,-493.108,-3.716.829,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
191435,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Vazante,2022-06-20,-450.443,-3.772.201,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Aracati
191328,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2022-05-17,-400.262,-3.822.797,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Cascavel
191192,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2022-06-18,-488.642,-3.721.853,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
191076,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-06-14,-463.112,-3.749.221,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto,Icapuí
191075,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-06-14,-47.540.565,-372.806.086,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191022,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-10,-466.666,-3.742.614,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191020,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-09,-464.616,-3.747.849,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191019,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-09,-46.467,-374.778,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
191014,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2022-06-15,-4.560.212.135,-376.634.331,Reptilia,Testudines,Chelonia mydas,Não,Outros,Vivo,Aracati
191000,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-14,-492.732,-3.695.014,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
190991,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-14,-492.901,-3.696.971,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
190899,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-06-13,-472.037,-3.730.599,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
190871,Associação de Pesquisa e Preservação de Ecossistemas Aquáticos - AQUASIS,Ceará,Diário 15,Vazante,2022-05-18,-44.995.741,-37.725.685,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracati
190853,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-12,-492.018,-3.696.137,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
190852,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-06-11,-509.635,-3.617.586,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
190820,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-06-11,-478.977,-3.726.969,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
190812,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-07,-506.002,-3.677.131,Reptilia,Testudines,Chelonia mydas,Não,Água,Vivo,Porto do Mangue
190801,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-10,-50.693.036,-364.625.931,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
190760,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-09,-494.102,-3.701.568,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
190758,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-06-08,-492.539,-3.695.269,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
190538,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-06-02,-500.467,-3.683.261,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
190498,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-02,-503.768,-3.680.274,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
190350,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-06-03,-507.095,-3.608.869,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
190099,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-30,-49.242,-3.709.898,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
189999,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-28,-508.813,-3.629.017,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Galinhos
189991,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-27,-506.426,-3.605.871,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Caiçara do Norte
189922,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-20,-508.048,-3.610.473,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Caiçara do Norte
189834,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-25,-494.606,-3.715.749,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
189737,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazia,2022-04-14,-495.166,-3.690.808,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
189736,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-04-11,-49.383,-3.693.578,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Vivo,Areia Branca
189735,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-04-11,-49.383,-3.693.578,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Vivo,Areia Branca
189734,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-04-11,-49.383,-3.693.578,Reptilia,Testudines,Eretmochelys imbricata,Não,Arenoso,Vivo,Areia Branca
189733,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Cheia,2022-04-08,-500.402,-3.683.288,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Porto do Mangue
189732,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Cheia,2022-04-08,-500.162,-3.683.503,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
189731,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-04-29,-4.632.994,-375.095.129,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189730,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazia,2022-04-13,-480.204,-3.726.521,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189728,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-06,-48.994,-3.720.674,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
189698,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-24,-495.298,-3.690.075,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
189624,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-23,-463.294,-3.749.081,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189497,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-21,-465.299,-3.745.947,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189441,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-15,-493.015,-3.711.714,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
189412,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-16,-474.887,-3.728.281,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189411,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-16,-477.815,-3.727.356,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189410,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-16,-478.981,-3.726.989,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189409,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-16,-47.916,-3.726.815,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Icapuí
189353,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-04-24,-469.658,-3.733.064,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189344,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-18,-492.089,-3.717.744,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
189314,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-11,-506.673,-3.645.057,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
189280,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Vazante,2022-04-21,-481.517,-3.726.073,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189278,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2022-04-21,-487.413,-3.722.604,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
189276,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Cheia,2022-04-21,-492.246,-3.717.594,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
189266,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-14,-475.395,-3.728.067,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189264,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-14,-486.081,-3.723.601,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
189221,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2022-05-14,-487.841,-372.243,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
189220,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-13,-492.462,-370.981,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
189218,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-11,-463.895,-3.751.762,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189217,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário 15,Vazante,2022-05-11,-487.461,-3.722.694,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
189215,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-15,-464.196,-3.753.593,Reptilia,Testudines,Chelonia mydas,Não,Rochoso,Morto,Icapuí
189214,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-05-15,-472.199,-3.730.425,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
189161,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-13,-509.375,-362.578,Aves,Charadriiformes,Chroicocephalus cirrocephalus,Não,Arenoso,Morto,Galinhos
188952,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazia,2022-04-15,-467.997,-3.738.265,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188951,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-02,-479.278,-3.726.863,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188950,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-02,-487.243,-3.722.689,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
188949,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-01,-496.563,-368.636,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
188945,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-09,-504.781,-3.678.298,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
188936,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-30,-493.899,-3.716.247,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
188925,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário 15,Enchente,2022-04-23,-481.211,-372.618,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188923,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-04-16,-471.339,-3.731.263,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188922,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-16,-485.844,-3.723.746,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
188919,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-15,-493.261,-36.942,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Areia Branca
188918,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-13,-500.486,-3.683.184,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
188917,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-13,-494.961,-3.704.752,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
188914,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-04-12,-473.967,-3.728.793,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188913,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Enchente,2022-04-12,-478.239,-3.727.215,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188912,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-04-10,-46.386,-3.748.638,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188910,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-04-04,-469.812,-3.732.873,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188908,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-03,-495.136,-3.690.957,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
188794,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-05-08,-488.813,-3.721.683,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
188762,Universidade do Estado do Rio Grande do Norte - UERN,Ceará,Diário,Vazante,2022-05-06,-469.326,-3.733.636,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Icapuí
188761,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-06,-484.549,-3.724.513,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Tibau
188759,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-05-06,-491.862,-3.717.977,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Grossos
188485,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-29,-5.089.424,-363.802.385,Aves,Charadriiformes,Calidris pusilla,Não,Arenoso,Morto,Guamaré
188144,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-04-21,-508.832,-3.638.635,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Guamaré
188143,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-04-23,-507.409,-3.642.907,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Macau
188142,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-04-16,-5.087,-3.652.335,Aves,Charadriiformes,Calidris pusilla,Não,Outros,Morto,Macau
188095,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-03-24,-495.091,-3.703.863,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
188093,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Vazante,2022-03-24,-494.947,-370.477,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Areia Branca
188091,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Cheia,2022-03-14,-504.169,-3.679.702,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
188090,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Enchente,2022-03-14,-499.015,-3.684.466,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Porto do Mangue
188087,Universidade do Estado do Rio Grande do Norte - UERN,Rio Grande do Norte,Diário,Indeterminado,2022-03-30,-485.735,-3.723.824,Reptilia,Testudines,Chelonia mydas,Não,Água,Morto,Tibau
