Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
230917,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-21,-10.393.087,-3.632.852,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230910,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-24,-109.499.433,-370.278.941,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230908,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-19,-108.101.519,-369.165.945,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230876,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-24,-110.622.924,-370.991.023,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
230870,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-23,-109.189.732,-370.081.531,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230863,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-23,-112.533.618,-372.345.315,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
230831,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-23,-109.493.113,-370.277.224,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230823,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-21,-1.172.102,-375.026.666,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
230822,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-22,-109.413.057,-370.223.379,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230736,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-23,-111.227.716,-37.137.715,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
230549,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-22,-110.999.451,-371.247.123,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
230544,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-21,-104.119.194,-363.406.792,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230543,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-21,-104.009.111,-363.342.934,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230542,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-21,-104.232.712,-3.634.552,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230541,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.972.979,-363.319.244,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230540,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-104.095.557,-363.387.222,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230539,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-104.154.649,-363.417.435,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230538,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.971.291,-363.323.364,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230537,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-104.013.164,-363.339.157,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230536,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.914.074,-363.275.299,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230535,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.909.831,-363.273.239,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230534,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.820.067,-363.213.501,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230531,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-20,-103.598.464,-362.984.848,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230528,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.302.543,-363.491.936,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230526,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.508.354,-363.621.368,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230525,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.527.747,-363.606.949,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230519,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.422.744,-36.355.442,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230513,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-21,-112.808.219,-372.548.852,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
230511,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.513.757,-363.596.649,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230509,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.336.709,-363.516.998,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230505,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.227.309,-363.484.039,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230504,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.178.285,-363.430.481,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230502,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.164.103,-363.422.585,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230500,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-1.041.518,-363.442.841,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230498,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.189.491,-363.438.721,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230497,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-104.067.255,-363.371.429,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230494,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.981.485,-363.313.751,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230493,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.910.507,-363.274.269,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230490,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.870.321,-36.324.337,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230489,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.862.892,-363.243.713,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230487,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.972.979,-363.311.348,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230484,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.828.784,-363.217.277,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230483,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-10.381.325,-363.205.948,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230477,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.804.807,-363.207.321,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230475,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-10.377.644,-363.180.542,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230474,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-19,-103.776.546,-363.208.008,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230429,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-21,-109.337.213,-370.188.819,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230425,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-21,-111.312.558,-371.426.464,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Aracaju
230364,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-20,-109.347.747,-370.169.507,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230363,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-20,-109.266.603,-370.126.287,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230350,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-20,-110.329.521,-370.786.951,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
230226,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-18,-113.774.591,-373.050.642,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
230224,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-19,-110.464.012,-370.878.925,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
230133,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-18,-114.178.875,-373.129.378,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Estância
230094,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-16,-115.325.362,-374.052.058,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
230091,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-16,-108.246.103,-369.294.892,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230088,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-14,-119.109.352,-375.907.617,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
230066,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-17,-109.382.318,-370.198.059,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230065,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-17,-103.870.997,-363.249.207,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230064,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-17,-103.898.688,-363.268.089,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230063,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-17,-103.924.352,-363.275.299,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230061,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-17,-118.944.259,-375.845.061,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
230060,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-17,-103.752.801,-363.163.719,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230059,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-16,-103.620.078,-363.008.194,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230056,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-16,-103.611.973,-362.999.954,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230052,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Enchente,2023-01-15,-103.534.295,-362.937.813,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Piaçabuçu
230051,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-17,-10.603.106,-366.367.637,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Brejo Grande
230047,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-11,-104.015.527,-363.339.157,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230046,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-09,-10.376.766,-363.166.122,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230045,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-08,-104.087.453,-363.380.356,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230043,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-17,-115.613.803,-374.220.943,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Jandaíra
230042,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-08,-103.507.952,-362.968.368,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230035,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-06,-104.627.682,-363.668.747,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230034,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-06,-103.576.849,-362.964.249,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230032,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-01,-10.894.576,-369.873.619,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230031,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-04,-104.853.201,-363.808.823,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230021,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-01,-10.928.119,-370.136.261,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
230004,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-04,-103.960.485,-363.298.988,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
230001,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-04,-103.701.131,-36.312.767,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
230000,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-04,-103.480.933,-362.991.714,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
229994,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-02,-103.498.495,-362.968.368,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
229971,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-17,-109.835.923,-370.391.404,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
229970,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-02,-103.522.812,-362.947.769,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
229964,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-04,-109.421.082,-370.216.942,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Barra dos Coqueiros
229596,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-01-12,-115.957.286,-374.395.381,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Jandaíra
229543,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-11,-110.128.848,-370.655.738,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Aracaju
229540,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-10,-114.101.051,-373.120.594,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
229211,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-04,-111.768.316,-37.165.824,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Estância
228827,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-06,-111.722.846,-371.701.585,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Estância
228825,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-06,-106.158.359,-366.535.408,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Brejo Grande
228771,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-05,-112.821.272,-372.555.631,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
228754,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-01-05,-111.279.777,-371.405.872,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
228187,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-01,-103.928.805,-363.283.539,Reptilia,Testudines,Lepidochelys olivacea,Sim,Mangue,Morto,Piaçabuçu
228184,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-01,-104.442.327,-363.564.034,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228183,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-01,-104.363.657,-363.526.268,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228182,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-01-01,-103.857.489,-363.239.594,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228180,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-30,-104.053.685,-363.363.533,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228179,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-30,-10.390.713,-363.269.119,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228143,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-30,-103.987.774,-36.333.435,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228127,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-30,-10.399.094,-363.330.231,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
228121,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-21,-118.071.906,-375.432.873,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
228120,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-21,-113.435.471,-372.917.604,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
228115,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-30,-116.645.807,-374.733.782,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
228113,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-29,-110.148.647,-370.678.912,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Aracaju
228111,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-29,-116.656.315,-374.733.782,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
228089,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-29,-116.660.518,-37.474.042,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
228058,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-28,-112.816.872,-372.562.467,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
228056,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-28,-117.956.383,-375.380.717,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
228052,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-31,-109.219.228,-370.098.697,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
228012,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2023-01-01,-117.089.078,-37.496.149,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Jandaíra
227617,Visão Ambiental Consultoria Ltda,Bahia,Diário,Indeterminado,2022-12-29,-117.012.129,-374.921.422,Mammalia,Cetacea,Tursiops truncatus,Não,Arenoso,Morto,Jandaíra
227574,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-27,-103.839.928,-363.208.694,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227573,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-27,-103.771.712,-363.187.408,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227572,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-27,-103.815.952,-363.205.605,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227571,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-27,-103.732.538,-363.149.986,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227570,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-27,-103.751.787,-363.160.973,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227569,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-25,-103.509.102,-362.966.995,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227531,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-25,-103.529.366,-362.944.164,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227530,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-25,-103.518.721,-362.954.099,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227529,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-25,-103.462.494,-363.010.941,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
227467,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Cheia,2022-12-28,-110.142.655,-370.664.537,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Aracaju
227399,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-28,-105.837.214,-366.101.174,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Brejo Grande
227362,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-27,-109.684.395,-370.353.185,Reptilia,Testudines,Caretta caretta,Sim,Outros,Morto,Aracaju
227308,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-27,-106.514.753,-367.220.637,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
227259,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-07,-112.584.567,-372.374.725,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
227258,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Enchente,2022-12-03,-114.143.699,-373.134.041,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
227251,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-04,-109.446.363,-37.024.498,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
227242,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-04,-109.174.441,-37.007.103,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
227232,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-16,-114.009.083,-373.106.575,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Estância
227230,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2022-12-17,-119.341.652,-37.602.253,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
227211,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-14,-118.540.407,-375.637.436,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Conde
227209,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2022-12-15,-118.186.463,-375.500.107,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
227208,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-12,-113.016.092,-372.696.877,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
227150,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2022-12-22,-107.490.107,-368.609.619,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Barra dos Coqueiros
227029,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-21,-103.671.412,-363.088.532,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227028,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-21,-103.464.721,-363.008.881,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227026,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-12,-104.123.246,-363.398.209,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
227004,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2022-12-11,-104.024.645,-363.346.367,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
