Código,Instituição executora,Estado,Cidade,Praia,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição
137496,Trecho 09,São Paulo,Guarujá,Mar Casado/Pernambuco,Diário,Enchente,2020-09-22,-239.703.719,-461.852.574,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo
137493,Trecho 10,São Paulo,Ubatuba,Praia da Fortaleza,Diário,Enchente,2020-09-22,-235.265.528,-451.673.269,Aves,Procellariiformes,Pterodroma incerta,Sim,Arenoso,Vivo
137492,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Enchente,2020-09-22,-2.479.167,-4.761.698,Aves,Charadriiformes,Calidris alba,Não,Arenoso,Vivo
137488,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-237.667.723,-459.142.729,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137487,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-237.685.441,-459.217.896,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137486,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-23.773.686,-459.416.003,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137485,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-23.776.209,-459.504.163,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137484,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-237.770.369,-45.953.237,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137483,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-237.804.665,-459.642.601,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137482,Trecho 09,São Paulo,"Bertioga,São Sebastião",Boracéia,Diário,Vazante,2020-09-22,-237.588.304,-458.672.665,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137480,Trecho 09,São Paulo,Bertioga,Canto do Indaia/Riviera,Diário,Vazante,2020-09-22,-238.143.623,-46.039.356,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137479,Trecho 09,São Paulo,Bertioga,Canto do Indaia/Riviera,Diário,Vazante,2020-09-22,-238.091.011,-460.325.432,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137478,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-22,-237.954.943,-459.937.503,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto
137473,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-247.260.642,-475.074.939,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137472,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-247.587.051,-475.637.873,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137471,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-247.768.781,-475.922.694,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137470,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-247.921.196,-476.151.657,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137469,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-247.939.627,-476.176.079,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137468,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-24.816.326,-476.478.315,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137467,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.180.233,-476.501.734,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137466,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.279.822,-476.639.358,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137465,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.314.864,-476.683.281,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137464,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.355.151,-476.737.629,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137462,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.391.239,-476.784.765,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137461,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.473.614,-476.894.637,Aves,Procellariiformes,Thalassarche melanophris,Não,Arenoso,Morto
137460,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.624.336,-477.094.046,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137459,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.704.977,-477.206.365,Mammalia,Carnivora,Arctocephalus australis,Não,Arenoso,Morto
137458,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-248.913.834,-477.461.654,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137457,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-22,-24.980.608,-478.474.828,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137455,Trecho 10,São Paulo,Ilhabela,Armação,Diário,Vazante,2020-09-22,-237.383.133,-4.534.492,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137454,Trecho 10,São Paulo,Ilhabela,Siriúba,Diário,Vazante,2020-09-22,-23.753.445,-453.492.417,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137453,Trecho 10,São Paulo,Ubatuba,Itamambuca,Diário,Vazante,2020-09-22,-234.063.512,-450.094.914,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto
137434,Trecho 10,São Paulo,São Sebastião,Toque-Toque Grande,Diário,Vazante,2020-09-22,-238.369.483,-455.108.783,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo
137433,Trecho 10,São Paulo,Ubatuba,Vermelha do Centro,Diário,Vazante,2020-09-22,-2.346.137,-450.468.567,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto
137431,Trecho 10,São Paulo,São Sebastião,Porto Grande,Diário,Vazante,2020-09-22,-23.792.035,-45.398.405,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137430,Trecho 08,São Paulo,Praia Grande,Praia Grande,Diário,Vazante,2020-09-22,-240.197.802,-464.437.386,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137429,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Vazante,2020-09-22,-241.774.069,-46.770.756,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137428,Trecho 08,São Paulo,"Mongaguá,Praia Grande",Praia Grande - Mongaguá,Diário,Vazante,2020-09-22,-240.752.682,-465.767.588,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137427,Trecho 08,São Paulo,Praia Grande,Praia Grande,Diário,Vazante,2020-09-22,-24.027.502,-464.669.723,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137426,Trecho 08,São Paulo,Praia Grande,Praia Grande,Diário,Vazante,2020-09-22,-240.234.716,-464.555.272,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137422,Trecho 10,São Paulo,Ubatuba,Lázaro,Diário,Vazante,2020-09-21,-23.505.852,-451.345.956,Reptilia,Testudines,Eretmochelys imbricata,Sim,Arenoso,Morto
137416,Trecho 09,São Paulo,Santos,"Praia do José Menino, Praia do Gonzaga, Praia do Boqueirão, Praia do Embaré, Praia Aparecida, Ponta da Praia",Diário,Enchente,2020-09-22,-239.699.283,-463.537.534,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137406,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Vazante,2020-09-22,-239.854.538,-462.106.208,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo
137388,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-21,-23.775.805,-459.482.246,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo
137387,Trecho 09,São Paulo,Bertioga,Itaguaré/Guaratuba,Diário,Vazante,2020-09-21,-237.716.525,-459.328.436,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto
137381,Trecho 10,São Paulo,Ubatuba,Praia da EnseadaUbatuba,Diário,Vazante,2020-09-21,-234.951.834,-450.834.701,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137380,Trecho 10,São Paulo,Ubatuba,Praia da EnseadaUbatuba,Diário,Vazante,2020-09-21,-234.951.948,-450.834.543,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137374,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-247.295.418,-475.137.938,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137372,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-247.599.848,-475.661.986,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137371,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-247.618.329,-475.689.829,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137370,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-24.778.188,-475.939.009,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137369,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-24.783.826,-476.027.578,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137368,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.046.158,-476.328.382,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137367,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.089.981,-476.382.691,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137366,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.241.391,-476.586.839,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137365,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.301.243,-476.666.637,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137364,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.318.416,-476.687.365,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137363,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.367.108,-476.752.368,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137361,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.485.628,-476.912.743,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137360,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-248.504.868,-476.938.908,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Morto
137359,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-24.860.331,-477.068.278,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137358,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-249.641.352,-478.316.551,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137357,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-250.070.107,-478.691.498,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137356,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-21,-250.502.053,-478.892.493,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137339,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Vazante,2020-09-21,-241.845.234,-467.838.577,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137338,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Vazante,2020-09-21,-241.668.308,-467.510.622,Aves,Procellariiformes,Pterodroma mollis,Não,Arenoso,Morto
137336,Trecho 10,São Paulo,São Sebastião,Guaecá,Diário,Vazante,2020-09-21,-238.230.955,-45.455.699,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto
137307,Trecho 08,São Paulo,Itanhaém,Praia dos Sonhos,Diário,Vazante,2020-09-21,-24.195.551,-468.017.534,Aves,Suliformes,Phalacrocorax brasilianus,Não,Arenoso,Morto
137303,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Cambriú,Acionamento,Indeterminado,2020-09-20,-251.504.125,-479.204.965,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Vivo
137294,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Vazante,2020-09-20,-239.863.225,-462.233.681,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137274,Trecho 09,São Paulo,"Bertioga,São Sebastião",Boracéia,Diário,Vazante,2020-09-20,-237.595.024,-458.713.961,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137273,Trecho 09,São Paulo,Guarujá,Enseada-Guarujá,Diário,Vazante,2020-09-20,-239.884.875,-462.345.457,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137264,Trecho 08,São Paulo,Peruíbe,Jardim Guaraú,Diário,Vazia,2020-09-20,-243.329.666,-470.017.887,Aves,Suliformes,Phalacrocorax brasilianus,Não,Arenoso,Vivo
137262,Trecho 10,São Paulo,Ubatuba,Praia do Félix,Diário,Vazante,2020-09-20,-233.883.111,-449.708.773,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto
137228,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.169.678,-474.908.213,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137227,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.320.706,-475.182.063,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137226,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.326.006,-475.186.469,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137225,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.417.631,-475.347.204,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137224,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.600.416,-475.659.903,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137223,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-247.756.525,-475.906.383,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137222,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-248.139.281,-476.447.212,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137220,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-248.726.234,-47.722.658,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Morto
137219,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-249.408.496,-478.063.218,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137218,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-249.534.295,-478.204.801,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137217,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-20,-249.730.086,-478.403.655,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137214,Trecho 10,São Paulo,São Sebastião,Praia GrandeSão Sebastião,Diário,Vazante,2020-09-20,-238.228.961,-454.164.429,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Vivo
137213,Trecho 10,São Paulo,"Bertioga,São Sebastião",Boracéia,Diário,Vazante,2020-09-20,-2.375.611,-45.827.935,Mammalia,Cetacea,Stenella frontalis,Não,Arenoso,Morto
137206,Trecho 10,São Paulo,São Sebastião,Praia não identificada,Diário,Cheia,2020-09-19,-237.973.609,-453.926.325,Reptilia,Testudines,Caretta caretta,Sim,Água,Vivo
137205,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Enchente,2020-09-19,-24.324.068,-46.994.103,Reptilia,Testudines,Chelonia mydas,Sim,Outros,Morto
137204,Trecho 08,São Paulo,Itanhaém,Itanhaém,Diário,Enchente,2020-09-19,-2.418.131,-46.777.554,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137203,Trecho 10,São Paulo,Ilhabela,Praia não identificada,Diário,Enchente,2020-09-19,-237.243.831,-453.507.471,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Água,Vivo
137202,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Canto do Morro,Semanal,Indeterminado,2020-09-08,-251.040.984,-479.004.765,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137198,Trecho 10,São Paulo,Caraguatatuba,Martim de Sá,Diário,Cheia,2020-09-19,-236.241.995,-453.776.246,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137195,Trecho 08,São Paulo,Mongaguá,Mongaguá,Diário,Enchente,2020-09-19,-241.340.174,-46.692.326,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137192,Trecho 09,São Paulo,Guarujá,Mar Casado/Pernambuco,Diário,Enchente,2020-09-19,-239.704.111,-461.852.038,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137174,Trecho 09,São Paulo,São Vicente,Itararé,Diário,Enchente,2020-09-19,-239.724.567,-463.652.508,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137168,Trecho 09,São Paulo,"Bertioga,São Sebastião",Boracéia,Diário,Vazante,2020-09-19,-237.561.672,-458.407.086,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137162,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Itacuruçá,Diário,Indeterminado,2020-09-19,-2.506.309,-4.791.105,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137153,Trecho 08,São Paulo,Peruíbe,Praia não identificada,Diário,Vazante,2020-09-19,-243.790.472,-470.224.647,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Vivo
137152,Trecho 10,São Paulo,Ilhabela,Ponta do Pequeá,Diário,Vazante,2020-09-19,-237.875.283,-4.536.323,Aves,Procellariiformes,Oceanites oceanicus,Não,Arenoso,Morto
137151,Trecho 09,São Paulo,Bertioga,Canto do Indaia/Riviera,Diário,Vazante,2020-09-19,-237.994.175,-460.078.742,Mammalia,Cetacea,Pontoporia blainvillei,Sim,Arenoso,Morto
137129,Trecho 09,São Paulo,Bertioga,Enseada- Bertioga,Diário,Vazante,2020-09-18,-23.835.549,-461.183.337,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137124,Trecho 10,São Paulo,São Sebastião,Maresias,Diário,Enchente,2020-09-18,-2.379.127,-455.675.767,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137123,Trecho 10,São Paulo,São Sebastião,Guaecá,Diário,Vazante,2020-09-18,-238.220.567,-454.576.067,Aves,Suliformes,Sula leucogaster,Não,Arenoso,Morto
137122,Trecho 10,São Paulo,São Sebastião,Guaecá,Diário,Vazante,2020-09-18,-23.823.565,-454.547.467,Reptilia,Testudines,Dermochelys coriacea,Sim,Arenoso,Morto
137107,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.246.671,-47.505.168,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137105,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-24.730.392,-475.151.775,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137104,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.450.335,-475.412.278,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137103,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.542.694,-475.568.807,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137102,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.611.188,-475.679.197,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137101,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.711.949,-475.835.964,Aves,Procellariiformes,Thalassarche chlororhynchos,Sim,Arenoso,Morto
137100,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.729.897,-475.862.726,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto
137099,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.748.145,-475.893.457,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137098,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-247.802.014,-475.974.571,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Morto
137097,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-248.403.921,-476.801.156,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137096,Trecho 07,São Paulo,Ilha Comprida,Ilha Comprida,Diário,Vazante,2020-09-18,-250.450.675,-478.871.079,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137093,Trecho 10,São Paulo,Ubatuba,Praia da Justa,Diário,Vazante,2020-09-18,-233.364.093,-449.117.982,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137092,Trecho 10,São Paulo,Ilhabela,Ponta Azeda,Diário,Vazante,2020-09-18,-237.429.083,-45.349.115,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137084,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-252.401.489,-480.257.925,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137083,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-252.392.627,-480.247.073,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137082,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-252.295.668,-480.130.857,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137081,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-25.220.939,-480.019.821,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137080,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-252.202.538,-480.011.923,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137079,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-08,-252.189.551,-47.999.513,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
137078,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-07,-252.246.679,-480.065.259,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137077,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-07,-252.118.696,-479.909.676,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137076,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-07,-252.067.533,-4.798.498,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137075,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-07,-252.061.193,-479.842.202,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137074,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazante,2020-09-07,-252.033.958,-479.806.805,Aves,Sphenisciformes,Spheniscus magellanicus,Não,Arenoso,Morto
137071,Trecho 08,São Paulo,Itanhaém,Peruíbe - Itanhaém,Diário,Vazante,2020-09-18,-243.297.273,-469.990.406,Reptilia,Testudines,Chelonia mydas,Sim,Arenoso,Morto
137069,Trecho 07,São Paulo,Cananéia,Praia não identificada,Diário,Indeterminado,2020-09-17,-250.196.135,-479.253.539,Aves,Charadriiformes,Thalasseus acuflavidus,Não,Outros,Vivo
137068,Trecho 07,São Paulo,Cananéia,Ilha do Cardoso - Enseada/Pontal - Marujá,Diário,Vazia,2020-09-18,-252.541.669,-480.420.113,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto
